Data,TempMax,Temp Min,Avg,Td Avg(C),Wilgotność (%),Wiatr kierunek,Wiatr prędkość,Wiatr porywy,Ciśnieni(Hp),opad(mm),snow(cm)
06.06.2019,28.4,17.6,23.20,14.7,60.9,ESE,18.8,43.2,1013.2,0,0
05.06.2019,28.8,17.6,23.80,15.3,61.2,E,13.8,43.2,1013.9,0,0
04.06.2019,28.5,15.7,22.30,11.6,52.6,ESE,9.5,0,1016.8,0,0
03.06.2019,26.2,14.9,20.50,13.1,64.7,ESE,7.2,0,1019.1,0.2,0
02.06.2019,25.2,12.6,19.90,13.3,68.1,WNW,7.8,39.6,1019.5,0.7,0
01.06.2019,22.8,14.1,19.30,12,65.4,W,8.7,32.4,1021.8,0,0
31.05.2019,21.5,8.6,15.50,5.7,53.6,W,6.9,0,1023.6,0,0
30.05.2019,18.1,6.3,12.00,4.6,61.2,NNW,14.9,36,1022.2,0,0
29.05.2019,23.3,10.7,14.80,13.4,92.4,NW,12.8,0,1008.1,6.9,0
28.05.2019,25.9,15.7,19.70,14.5,76.2,SSE,9.6,36,1006.8,5,0
27.05.2019,25.4,11.9,18.10,10,61,SW,11,36,1010.4,0,0
26.05.2019,23,9.1,15.70,8.3,64.3,W,13.5,39.6,1012.8,0,0
25.05.2019,22.6,11,17.00,10.1,66.1,W,10.2,0,1011.5,0,0
24.05.2019,20.1,10.8,14.90,12.2,84.7,NW,15.2,28.8,1013.2,6,0
23.05.2019,19.3,13,16.00,13.7,86.7,NNW,10.8,43.2,1008.8,4.9,0
22.05.2019,22.1,11.6,15.70,11.8,79,ENE,20.7,46.8,1003.5,2.1,0
21.05.2019,25.4,14.3,18.00,15.2,85.1,E,13.7,0,1005.2,3.1,0
20.05.2019,24.5,15.3,19.90,15.9,78.8,ESE,15.9,39.6,1006.6,3,0
19.05.2019,23.4,14.3,18.40,15.2,82.7,E,12.8,0,1009.5,1,0
18.05.2019,20.7,13.9,16.30,14,87,ESE,6.6,36,1012.4,21,0
17.05.2019,19.7,13.3,15.70,13.5,86.8,ESE,8.3,0,1013,7,0
16.05.2019,15.7,8.9,13.10,12.6,96.3,NE,12.2,0,1014.7,9,0
15.05.2019,10.7,6.6,8.40,7.5,93.6,N,17.3,36,1022.4,1.5,0
14.05.2019,10.5,5.8,7.60,5.5,87.1,NW,13.1,0,1028.9,4.4,0
13.05.2019,23.5,6.8,10.70,7.1,83.5,NW,19.1,43.2,1026.5,2.8,0
12.05.2019,22,10.3,15.10,7,60.2,ENE,11.4,32.4,1016,0,0
11.05.2019,18.1,9.5,13.20,8.8,75.8,W,10.2,39.6,1010.4,0,0
10.05.2019,18.5,8.8,11.90,6.5,72.3,SSE,7.7,43.2,1005.7,0.7,0
09.05.2019,17.8,6.7,11.80,-0.2,44.4,SE,18,46.8,1010.1,0,0
08.05.2019,14.2,1.3,8.90,-2,49.2,WSW,10.5,39.6,1016.8,0,0
07.05.2019,14.3,3.8,10.20,-1.2,47.3,WNW,18,43.2,1013.5,0,0
06.05.2019,13.8,1.5,7.90,-2.9,46.8,N,16.5,43.2,1013.8,0,0
05.05.2019,14.5,4.1,9.20,1.5,62.6,NNW,17,28.8,1007.6,1,0
04.05.2019,14.2,1.9,8.80,-1.6,50.9,WSW,9.3,39.6,1006.8,0,0
03.05.2019,14.3,8.3,10.50,3.6,63.7,W,17.7,54,1003.2,0,0
02.05.2019,19.3,9.2,13.30,3.1,54,W,18.6,54,1003.5,0.1,0
01.05.2019,19.8,6.5,13.30,3.7,54.9,NNW,9.9,0,1009.4,0,0
30.04.2019,22.2,9.4,14.80,9.2,71.8,ENE,12.2,46.8,1012.2,0.4,0
29.04.2019,20.9,10.4,12.40,10.5,88.5,NNW,13.4,0,1012,1,0
28.04.2019,17.5,10.7,12.20,8.9,81.2,W,15.6,0,1011.1,0,0
27.04.2019,28,12.4,19.00,9.8,59.7,SSW,11.7,39.6,1008,0,0
26.04.2019,27,11.6,19.80,10.1,56,ESE,10.5,39.6,1012.6,0,0
25.04.2019,23.5,12.3,17.30,7.2,51.9,SE,18.2,54,1016,0,0
24.04.2019,19.5,8.7,14.70,-0.3,37.1,ESE,28.2,68.4,1018.8,0,0
23.04.2019,18.8,7.4,12.50,-0.1,43.4,ESE,29.1,75.6,1023.2,0,0
22.04.2019,18.1,5.8,10.50,5.1,73.8,ENE,18.6,50.4,1020.2,0.6,0
21.04.2019,19,6,12.80,1.1,47.6,NW,14.3,32.4,1024.6,0,0
20.04.2019,20.8,5.9,13.70,-1.3,37.7,N,10.4,0,1030,0,0
19.04.2019,20.6,7.2,14.60,-0.7,37.1,N,11.3,0,1031.7,0,0
18.04.2019,19.8,4.5,13.00,-0.3,42.2,ENE,7.2,32.4,1029.6,0,0
17.04.2019,18,2.8,8.30,1.3,64.4,NNE,12.2,39.6,1026.2,1,0
16.04.2019,12.3,0.2,7.00,-6.2,40.3,NE,12.5,39.6,1026.3,0,0
15.04.2019,12.8,1.2,7.70,-5.8,39.6,NE,16.4,32.4,1026.7,0,0
14.04.2019,11.9,0.6,6.90,-3.1,49.6,NE,17.6,43.2,1023.9,0,0
13.04.2019,7.6,0.7,4.00,-3.3,61.6,NE,14,39.6,1023.8,0.2,0
12.04.2019,9,0.6,4.20,-4.5,54.5,NNE,17.4,39.6,1023.3,0,0
11.04.2019,9.4,1.2,4.70,-3.3,57.7,NNE,16.7,36,1019.7,0,0
10.04.2019,9.8,-0.2,5.30,-3.4,54.5,NNE,17.4,0,1015.7,0,0
09.04.2019,19,2.6,9.40,1.2,60.9,NNE,14.9,28.8,1011.1,0,0
08.04.2019,18,1.6,10.40,3,63.6,NW,2.9,0,1009.4,0,0
07.04.2019,17.3,5.7,11.10,2,55.5,E,12.3,0,1009.1,0,0
06.04.2019,19.6,5.6,12.20,1,48,E,20.9,43.2,1011.8,0,0
05.04.2019,18.7,4.5,11.60,-1.1,42,ESE,21.6,50.4,1009.6,0,0
04.04.2019,15.4,3.9,9.80,-6.1,33.1,ESE,26.4,64.8,1011.8,0,0
03.04.2019,14.1,3.6,8.40,-7.9,30.9,ESE,30.2,64.8,1018.5,0,0
02.04.2019,11.1,-1.3,4.60,-8.2,40.8,E,20.9,61.2,1027.9,0,0
01.04.2019,16.3,-0.8,6.20,-1.7,60.4,NNW,16.5,39.6,1024.8,0,0
31.03.2019,15.9,1.1,8.90,4,74.3,WSW,6.9,0,1018.9,0,0
30.03.2019,13.1,4.7,9.90,5.2,73.1,W,14.6,0,1026.9,0,0
29.03.2019,12.1,1.3,7.20,2.8,75.4,W,11.3,0,1031.2,0,0
28.03.2019,10.1,-0.9,7.70,1.6,67.3,W,15.9,39.6,1027.2,,0
27.03.2019,7.1,-2.3,1.50,-2.1,79.6,W,19.1,82.9,1022.1,1,0
26.03.2019,9.5,0,3.00,0,82.8,W,16.7,61.2,1015.4,,0
25.03.2019,11.7,3.4,6.70,-1.3,58.3,WNW,9.8,0,1015.6,0,0
24.03.2019,15.9,3.3,9.10,1.9,64,WNW,13.8,0,1024.1,0,0
23.03.2019,14.6,-1,7.60,-1,56.6,ENE,11,0,1030.8,0,0
22.03.2019,13.5,7.1,10.50,5.9,74.1,W,16.5,0,1030.4,,0
21.03.2019,11.8,1.6,8.00,0,57.3,W,15.3,0,1031.4,0,0
20.03.2019,8.7,0,4.10,-0.4,74.1,W,12,0,1029.3,0,0
19.03.2019,9.8,2.2,5.30,-0.7,66.5,WSW,12.5,39.6,1017.6,,0
18.03.2019,17.1,5.4,9.80,2.2,62.5,WSW,11.7,43.2,1005.8,0.9,0
17.03.2019,14.5,2,6.50,3.1,79.5,SW,11,50.4,1005.1,0.9,0
16.03.2019,7.9,3.9,5.70,2.6,80.7,WSW,22.4,68.4,996.5,3.1,0
15.03.2019,8.9,3.2,5.30,1.7,79.1,SSW,12.3,39.6,998.9,1.1,0
14.03.2019,8.1,2.2,4.80,0.4,73.3,SSW,11,39.6,1005.6,,0
13.03.2019,5.7,-0.8,2.10,-3.3,69.1,S,12,43.2,1012.7,,0
12.03.2019,6.3,-0.1,2.60,-1.6,76.1,W,17.1,43.2,1012.9,,0
11.03.2019,8.5,0.4,4.00,-0.1,78.2,W,17.6,43.2,1000.9,9,1
10.03.2019,10.5,3.2,5.20,1.6,79.2,WSW,22.7,75.6,1003.2,8,0
09.03.2019,13.8,2.8,7.80,1.3,66.2,WSW,14.4,57.6,1010.6,,0
08.03.2019,13.5,4.4,11.10,2.5,56.2,SSW,12.2,54,1003.7,,0
07.03.2019,11.4,2.4,5.30,-0.5,66.6,SE,14.1,0,1009.5,0,0
06.03.2019,9.1,2.3,4.90,1.3,79.3,W,16.8,61.2,1007.7,0.2,0
05.03.2019,15.7,5.7,10.80,1.1,52.8,WSW,20.6,57.6,994.9,0,0
04.03.2019,14.5,0.2,9.20,6,80.2,SW,12.8,36,1001.8,4,0
03.03.2019,7.2,-4.8,0.00,-4.4,72.9,SSW,7.4,0,1013.6,0,0
02.03.2019,4.7,-2.8,0.00,-7.7,57,NW,17.6,39.6,1014,0,0
01.03.2019,11.6,-0.1,4.10,-0.2,76.7,WNW,20.6,57.6,1006.7,0,0
28.02.2019,10.9,-1,8.00,1.1,62.5,W,22.4,57.6,1010.1,0,0
27.02.2019,9.7,-1.3,4.00,-0.4,75.4,WNW,17.9,54,1026.2,0,0
26.02.2019,9.1,0.2,3.50,1.1,85.1,WNW,19.5,46.8,1026.7,0,0
25.02.2019,6.9,-0.5,2.60,-3.4,64.8,W,13.5,0,1033.2,0,0
24.02.2019,3.1,-6.2,-0.40,-8.3,55.1,W,12.9,0,1040.1,0,0
23.02.2019,-0.6,-7,-4.10,-11.3,57.8,N,14.4,0,1043.9,0,1
22.02.2019,6.2,-4.4,0.90,-2.3,82,NNE,18.2,46.8,1025.3,12,1
21.02.2019,7.8,3.3,5.30,2,80.3,W,18.2,50.4,1020.3,2.6,0
20.02.2019,14,-1.1,7.90,2.2,70,W,18.3,50.4,1014,0.1,0
19.02.2019,13.2,-1.8,4.90,1.4,80.9,SSE,8.1,0,1018.3,0,0
18.02.2019,9.9,3.5,7.00,3.9,81,WSW,5.4,0,1024.3,0,0
17.02.2019,8.7,-2.3,4.40,0.2,74.7,WSW,10.4,0,1024.7,0,0
16.02.2019,9.4,1.1,3.40,2.1,93.2,W,11.1,0,1030.5,0,0
15.02.2019,9.2,4.3,6.10,3.9,86.3,W,10.7,0,1032.6,,0
14.02.2019,6.9,-0.6,4.50,2.5,86.5,W,18.8,43.2,1028.3,0,0
13.02.2019,2.5,-1.7,0.20,-2.1,85.4,W,17.1,50.4,1025,1,0
12.02.2019,7.6,0.4,2.50,0,85,W,23,46.8,1010.3,2.5,0
11.02.2019,9.4,2.7,5.70,1.3,74.4,SSE,13.2,43.2,999.5,2,0
10.02.2019,8.5,0.2,4.70,0.3,73.3,S,9.6,36,1011,,0
09.02.2019,7.2,-0.5,2.10,-0.8,82.8,SSE,9.5,0,1015.9,0,0
08.02.2019,7.4,-2,3.00,-2.1,70.8,S,9,0,1016.6,,0
07.02.2019,6.7,-3,0.30,-3.1,79.6,SSE,8.7,0,1024.1,0,2
06.02.2019,3.6,-0.8,0.90,-1.3,84.8,WSW,10.8,0,1026.9,0.1,3
05.02.2019,1,-0.8,-0.10,-2.9,82.1,SW,8.6,0,1030.5,0,3
04.02.2019,4.6,0.2,2.20,1.7,97.4,WNW,14.6,0,1015,8,2
03.02.2019,9.3,1.9,5.60,2.9,84.6,SE,10.5,0,1004.9,0.6,0
02.02.2019,8.7,-1.3,2.70,0.6,85.5,ESE,17.9,36,1002.3,1,1
01.02.2019,0.7,-1.8,-0.30,-1,95.4,ESE,10.1,0,1005.5,0,3
31.01.2019,0.9,-2.4,0.40,0,97.8,E,13.4,0,1005.2,2.6,2
30.01.2019,3.2,-4.5,-0.10,-2.2,86.8,SW,8,28.8,1006.5,0.3,2
29.01.2019,3.1,-2.1,0.90,-0.5,90.3,SSE,8.3,0,998.3,0.7,3
28.01.2019,2.8,-5.7,-0.80,-3.3,82.9,SE,14.6,0,996.7,0,3
27.01.2019,-1.3,-8,-5.00,-6.1,91.6,ESE,11.7,0,1003.6,0.1,4
26.01.2019,-3.6,-6.9,-5.60,-7.7,85,SSW,7.8,0,1010.8,0.4,4
25.01.2019,-2.8,-6.6,-5.60,-9,78.1,E,18,0,1015.2,1.4,3
24.01.2019,-2.8,-6.3,-5.10,-9.1,74,E,17.7,36,1012.7,0,0
23.01.2019,-1.2,-7.2,-4.20,-7.3,80.4,E,13.5,0,1012.7,0,0
22.01.2019,-1.8,-4.9,-3.70,-5.8,85.8,SSW,9.6,0,1020.4,0,0
21.01.2019,-0.9,-7.9,-2.50,-4.5,86.9,W,11.4,0,1021.2,0,0
20.01.2019,0.5,-8.2,-4.40,-6.5,86.5,SW,4.1,0,1020.9,0,0
19.01.2019,2.4,-3.9,-1.20,-4.4,79.8,W,12.2,39.6,1019,0,0
18.01.2019,5.7,0.9,3.80,0.5,79.9,WSW,15.6,57.6,1003.4,0.1,0
17.01.2019,5.2,1.6,3.70,1.7,87.1,SW,10.4,43.2,1003.3,0.3,0
16.01.2019,3.9,-0.7,1.80,0,87.9,W,17,50.4,1001.8,4.2,2
15.01.2019,3.7,-2.6,-0.80,-4.3,78,W,23.3,61.2,998.2,0.5,0
14.01.2019,4.1,1.8,2.90,1.4,90.3,WSW,18.5,68.4,985.4,5.9,0
13.01.2019,3.3,0.2,1.80,0.8,92.4,SW,8.7,0,1001.6,0.8,6
12.01.2019,1.1,-10.2,-1.60,-2.8,90.2,WSW,14.6,28.8,1009.3,0.6,8
11.01.2019,-5.7,-10.5,-8.60,-10.4,87.2,N,8.3,0,1021.1,0,8
10.01.2019,-2,-6.6,-5.10,-7.1,86.4,E,11.6,0,1012.6,0.6,7
09.01.2019,-0.5,-4,-1.80,-2.9,92.4,SE,13.5,0,1000.1,1.3,5
08.01.2019,-1.5,-11.8,-3.80,-6.9,79.2,SSE,11.1,0,1017.4,1,2
07.01.2019,-3.7,-11.7,-7.40,-9.6,85.1,NW,7.8,0,1028.9,0,2
06.01.2019,2,-5,-1.80,-5.2,78.3,N,22.4,43.2,1017.6,0.1,2
05.01.2019,1.9,-6.1,-0.30,-1,94,W,13.2,0,1013.9,6.5,4
04.01.2019,-0.7,-6.2,-3.20,-8.2,69.3,NW,19.4,57.6,1025.4,0,0
03.01.2019,2.6,-2.8,-0.80,-5.1,74.5,NW,32.7,68.4,1016.3,0,0
02.01.2019,6.6,1,3.30,1.1,86.4,W,24.5,50.4,1004.3,6.1,0
01.01.2019,6.2,1.2,3.20,0.9,84.9,WSW,12.8,39.6,1022.1,0.9,0
31.12.2018,5.3,2.6,3.80,2.4,91,WNW,18.9,46.8,1019.8,3.9,0
30.12.2018,5.4,3.5,4.70,3.7,93.1,SW,6.8,0,1019.4,1,0
29.12.2018,6.4,3.6,4.40,2.7,89.2,WNW,13.5,0,1021.9,0,0
28.12.2018,6.6,3.6,5.80,5,94.7,W,21.8,43.2,1016.7,1.9,0
27.12.2018,6.6,2.1,3.90,2.1,88.1,W,18.6,43.2,1020.3,1,0
26.12.2018,4.8,-0.8,2.90,2.2,94.7,W,18.5,43.2,1019.3,2,0
25.12.2018,1.4,-2.6,-0.40,-2.7,84.8,WNW,20.1,46.8,1021.2,0.4,0
24.12.2018,5.2,0,2.20,0.6,89.9,WNW,16.4,36,1010.8,3,0
23.12.2018,7.8,1.2,3.10,0,81.4,W,24.3,57.6,1010.3,1.1,0
22.12.2018,7.7,0.7,3.60,2.4,91,S,12.8,46.8,1004.5,5,0
21.12.2018,3,-3.1,-1.00,-1.9,92.8,SE,8,0,1018,3.6,5
20.12.2018,-0.8,-3.9,-3.30,-5.5,84.7,SE,16,39.6,1023.9,0,2
19.12.2018,0,-3.1,-1.30,-3.4,86.5,SE,11.6,0,1030,0,2
18.12.2018,-0.1,-6.6,-2.90,-4.6,88.7,SSW,2.9,0,1027.4,0,3
17.12.2018,-0.3,-3.2,-1.30,-3.2,87.3,SE,8.6,0,1020.9,0,4
16.12.2018,1.2,-1.1,-0.40,-2.7,85.2,E,18.3,0,1024.9,1.3,3
15.12.2018,1.2,-0.4,0.60,-0.9,89.9,ENE,11.7,0,1028.8,0.1,0
14.12.2018,0.8,-0.9,-0.30,-2.7,83.8,N,11.1,0,1025,0.2,0
13.12.2018,2.6,-1,1.10,-0.5,89.7,N,14.9,0,1022.9,0,0
12.12.2018,3.6,-1,1.20,-0.5,89.1,NE,9,0,1016.7,0,0
11.12.2018,4.6,1.3,2.80,0.6,85.5,WSW,11.3,36,1007.6,0,0
10.12.2018,6.8,2.8,5.30,4,91.9,WSW,14.1,50.4,997,7,0
09.12.2018,8.4,3.1,4.80,2,82.6,S,11.6,0,999.9,1,0
08.12.2018,8.3,1.4,7.10,6.2,94.1,SW,11.1,50.4,1002.8,7.2,0
07.12.2018,6.1,-3.8,1.00,0.6,96.7,SSE,11,0,1016.8,3,0
06.12.2018,3.4,-5.7,-1.30,-1.9,96.4,SSW,7.1,0,1027.2,0,0
05.12.2018,7.8,0.1,3.10,1.3,89.2,W,17.7,0,1019.3,0,0
04.12.2018,7.7,2.7,6.00,5.8,98,SSE,7.2,0,1004.8,3.6,0
03.12.2018,6,-0.6,2.00,0.5,90.2,SSE,10.7,0,1006.7,3,0
02.12.2018,4.2,-11.6,-3.40,-5.7,83.8,SSE,8,0,1016.7,0,0
01.12.2018,-1.9,-11.8,-7.40,-13.4,63.7,ESE,15.8,46.8,1024.3,0,0
30.11.2018,-1.3,-7.9,-5.10,-10.7,65.7,SE,22.2,46.8,1032.7,0,0
29.11.2018,0.7,-4.8,-3.00,-6.6,77.4,ESE,18.2,54,1036.6,0,0
28.11.2018,1.5,-3.7,-1.00,-2.6,89.9,NNE,6.9,0,1026.6,0,0
27.11.2018,1.1,-5,-1.60,-4.2,83.3,NE,12,0,1016.7,0,0
26.11.2018,3.4,0.1,2.10,1.4,95.8,ENE,11.6,0,1013.7,0,0
25.11.2018,3.3,-0.7,1.90,1.9,99.1,WSW,5.4,0,1014.8,0.2,0
24.11.2018,1.3,-3.5,-1.70,-1.8,98.5,SE,12.2,0,1022.6,0,0
23.11.2018,-0.3,-3.3,-2.10,-3.2,93.1,ESE,9.3,0,1028.6,0,0
22.11.2018,2.5,-1.3,0.00,-3.6,77.3,E,17,0,1028,0,0
21.11.2018,2.3,-1.8,-0.30,-3.7,78.4,E,23.9,0,1025.2,0,0
20.11.2018,2.8,0.8,1.60,-1.7,79,E,23.6,43.2,1027,0,0
19.11.2018,2.7,-5.1,1.50,0.9,95,ENE,14.9,39.6,1024.5,3.4,0
18.11.2018,4.6,-5.5,-1.30,-4.6,81,NNW,8.3,0,1035,0.9,0
17.11.2018,4.5,-3.7,0.70,-2.1,82.7,E,11.9,0,1041.8,0,0
16.11.2018,10,2.9,6.00,1.8,75.8,ENE,15.8,0,1036.6,0,0
15.11.2018,9.8,6.1,8.00,6.4,89.5,WNW,11.4,0,1029.8,0.4,0
14.11.2018,12.5,7,9.90,7.7,87.2,W,15.5,0,1023.4,4,0
13.11.2018,13.4,3.7,9.20,7.1,87.6,SE,12.2,0,1023.8,0,0
12.11.2018,13.3,3.1,5.90,5.2,94.6,ESE,9.8,0,1021.8,0,0
11.11.2018,8.2,4.7,6.40,6.2,98.9,ESE,15.9,0,1017.4,0,0
10.11.2018,8.2,5.1,7.10,6.9,99.3,SE,9.6,0,1018.3,0,0
09.11.2018,14.8,4.7,8.50,7.2,93.7,SSE,2.4,0,1021.4,0,0
08.11.2018,14.4,5,8.90,7.2,90.6,SE,9.6,0,1019.8,0,0
07.11.2018,15.9,7.3,11.20,8.5,85.2,ESE,15,0,1019.5,0,0
06.11.2018,15.8,6.8,10.20,8.7,90.6,ESE,11.1,0,1020.2,0,0
05.11.2018,12.2,9,11.50,10.9,95.8,ESE,15.2,0,1022.7,0,0
04.11.2018,11,8.7,9.50,8.6,94.2,NE,12.5,0,1028.2,0,0
03.11.2018,19.2,8.8,12.10,9.3,85.7,NW,7.7,0,1025.6,3,0
02.11.2018,18.7,7,14.30,11.6,83.6,SE,11.3,0,1020.1,0,0
01.11.2018,17.5,6.5,11.60,6.4,72,SE,7.5,0,1023.9,0,0
31.10.2018,21.5,7.1,16.10,10.4,70.7,SE,14.4,46.8,1011,0,0
30.10.2018,15.8,5,9.60,9.2,95.7,E,16.2,39.6,1010,0.6,0
29.10.2018,6.9,3.9,5.20,3.8,90.8,ENE,16.7,39.6,1014.4,17.7,0
28.10.2018,11.3,4.9,8.30,3.9,75,WSW,9.8,36,1008.4,0,0
27.10.2018,10,6.7,8.40,4.9,78.7,SSW,10.2,0,1005.9,0,0
26.10.2018,10.2,4.5,7.70,5.9,87.8,W,20.7,57.6,1003.8,6.6,0
25.10.2018,7.7,2.9,5.20,0.7,73.3,WNW,27.3,72,1005.8,0.4,0
24.10.2018,8.9,4,6.80,5.1,88.9,W,23.4,61.2,1000.3,20.9,0
23.10.2018,10.6,2.1,7.00,5.6,90.4,WSW,11.1,28.8,1022.8,0.5,0
22.10.2018,12.8,2.1,7.20,4.5,84.5,W,5.3,0,1028.4,0,0
21.10.2018,11,3.5,8.40,7.6,95.4,NNW,5.6,0,1025.3,4.1,0
20.10.2018,13.4,6.3,9.80,8.7,92.9,WNW,7.8,0,1023.7,0,0
19.10.2018,21.4,8.2,13.60,8.2,72.5,W,4.5,0,1019.4,0,0
18.10.2018,20.4,6.5,12.30,6.6,71,ESE,6,0,1021.8,0,0
17.10.2018,20,5.7,11.60,6.6,73.5,ESE,5.1,0,1022.7,0,0
16.10.2018,19.7,4.5,12.00,6.3,69.4,ESE,9,0,1023,0,0
15.10.2018,20.1,5.8,13.10,7,67,ESE,13.4,0,1024.5,0,0
14.10.2018,21.6,8.8,14.20,9.4,74.3,ESE,10.4,0,1028.5,0,0
13.10.2018,21.4,8.3,14.20,9,72.9,ESE,9.3,0,1029.3,0,0
12.10.2018,21.4,6.9,13.70,7.7,68.3,ESE,13.5,0,1027.3,0,0
11.10.2018,19.8,5.6,12.30,8.5,79,ESE,7.5,0,1027.8,0,0
10.10.2018,16,3.3,9.20,6.3,82.9,SE,5.6,0,1026.4,0,0
09.10.2018,13.2,2.7,7.70,4.5,82,S,5,0,1025.3,0,0
08.10.2018,21.2,5.4,13.20,8.7,76.4,W,12.9,46.8,1016.8,0,0
07.10.2018,20.1,6.2,13.30,8.3,72.7,SSE,8.9,0,1013.6,0,0
06.10.2018,16.5,4.6,10.10,6.5,79.8,SE,6.6,0,1023.9,0,0
05.10.2018,13.3,5.8,9.20,5.5,77.5,W,10.7,36,1025.7,0,0
04.10.2018,12.7,5.5,8.60,5.1,79.7,W,23.1,61.2,1014.1,0.7,0
03.10.2018,12.6,8,9.80,4.5,69.5,WSW,15.6,43.2,1011,0.2,0
02.10.2018,17.2,5,11.00,5.4,69.7,WSW,8.3,0,1010.9,0,0
01.10.2018,15.2,1.9,8.60,1.4,63.9,SSE,8.7,0,1018.4,0,0
30.09.2018,13.8,0,6.70,1.3,71.5,WNW,6.3,0,1026.9,0,0
29.09.2018,18.5,3.1,11.50,7.1,76.1,W,13.2,39.6,1019.5,0,0
28.09.2018,18.2,10.9,14.40,10.5,77.9,WSW,12.6,46.8,1021.4,0,0
27.09.2018,14.2,5.7,11.70,4.2,59.9,WSW,15.3,54,1028.1,0.8,0
26.09.2018,12.4,1.1,7.10,1.9,71.9,WNW,14,46.8,1033.7,0,0
25.09.2018,12.1,4.7,8.00,5.3,84.1,W,23,61.2,1018.9,1,0
24.09.2018,13.9,7.8,11.00,8.7,86.4,NW,17.1,64.8,1008.2,24.5,0
23.09.2018,17.2,7,11.90,6.4,70.7,WSW,9.9,43.2,1016.7,0,0
22.09.2018,27.2,12.5,20.50,12,60.2,SSW,14,50.4,1011.7,0.1,0
21.09.2018,28.6,13.3,20.60,14.2,68.5,SSE,7.2,0,1018.1,0,0
20.09.2018,27.5,12.1,19.80,13.5,70,S,4.5,0,1019,0,0
19.09.2018,26.1,13.3,19.30,14,72.9,SSE,7.5,0,1019.1,0,0
18.09.2018,23.2,10.4,16.40,10.7,71.7,SSE,7.2,0,1021.6,0,0
17.09.2018,20.1,8.6,13.80,8.9,74.7,W,6.5,0,1024.5,0,0
16.09.2018,19.7,10.9,14.90,10.8,77.8,WSW,10.1,0,1020.9,0.1,0
15.09.2018,19.1,13.6,16.10,13.4,84.3,NE,6.5,0,1019.4,0,0
14.09.2018,22.4,13.3,17.50,12.7,75.1,NNE,12,0,1019.1,16.1,0
13.09.2018,28.8,15.2,20.60,13.3,66.7,N,11.3,43.2,1018.6,0,0
12.09.2018,28.1,13.8,20.10,11.9,61.4,SW,7.2,0,1020.3,0,0
11.09.2018,24.5,10.6,17.60,11.1,69,SSW,6,0,1021,0,0
10.09.2018,23.4,13,18.10,13.3,75.7,NNW,5.3,28.8,1022.6,0,0
09.09.2018,23.5,14.6,18.00,15.5,87.6,NW,10.2,0,1021,1.3,0
08.09.2018,26.2,12.8,18.60,13.4,75.1,ESE,11.7,0,1014.6,0,0
07.09.2018,25.7,11.9,18.70,13.1,72.9,NNW,3.6,0,1011.8,0,0
06.09.2018,23.5,13.4,18.30,14.7,81.2,NNW,9.2,43.2,1014.9,0.9,0
05.09.2018,26.1,14.3,19.50,14.1,74,NNW,12.8,0,1014.8,0,0
04.09.2018,25.8,14,20.70,13.9,67.2,NE,10.8,0,1015.3,0,0
03.09.2018,27.6,15.6,21.30,14.8,68.7,ENE,14.4,0,1022.5,0,0
02.09.2018,26.5,15.8,20.50,13,63.3,NE,12.6,0,1024.4,0,0
01.09.2018,24,11.2,17.50,12.8,76,NNW,5.3,0,1022.3,0,0
31.08.2018,25,15.1,20.00,14.8,74.4,SW,10.7,0,1016.6,0,0
30.08.2018,24.1,12,18.00,11.3,66.8,SE,10.1,0,1017.9,0,0
29.08.2018,22.3,10.5,16.50,11.2,73.3,W,7.1,0,1020.2,0,0
29.08.2018,21.1,10.5,16.2,11.4,74.9,W,9,0,1019.3,0,0
28.08.2018,20.8,11.4,16,10.2,69.6,SE,6.3,0,1016.8,0,0
27.08.2018,14.8,7.7,12,10.6,92.3,W,7.4,0,1016.4,3.8,0
26.08.2018,19.6,14.7,17.3,14.9,87.1,WNW,9,0,1010.7,3.9,0
25.08.2018,31.1,18.5,23,17.9,77,SSW,7.7,43.2,1007.8,3.3,0
24.08.2018,28.4,16.5,23,15.2,62.4,SE,12.3,0,1012.8,0,0
23.08.2018,24,13.1,18.8,10,57.6,ESE,8.4,0,1020.8,0,0
22.08.2018,22.9,13.4,18.4,10.2,59.9,NNW,14.4,0,1020.8,0,0
21.08.2018,30.9,17,24.1,15.4,61,W,13.2,0,1014.6,0,0
20.08.2018,28.6,15.5,22.6,16.7,71.2,W,3.8,0,1018.1,0,0
19.08.2018,27.6,15.5,21.9,16.4,72.5,WSW,4.4,36,1019.7,0,0
18.08.2018,27.1,16.6,22.4,15.7,67.1,ESE,9.6,36,1017.6,0,0
17.08.2018,25.4,16.2,20.7,14.3,68,E,8.3,0,1019.3,0,0
16.08.2018,24.7,15.8,19.9,15.6,77,W,12.9,0,1017.3,0,0
15.08.2018,26.7,16.2,20.9,16.3,76.5,W,9.9,43.2,1011.1,0.2,0
14.08.2018,29.6,18.2,23.6,15.9,64,SSE,7.7,25.2,1009.4,0,0
13.08.2018,23.1,13.5,18.2,10.3,61.9,WSW,11.3,32.4,1016.8,0,0
12.08.2018,21.1,13.5,17,14.5,86.3,WSW,8.6,43.2,1019.6,15.8,0
11.08.2018,32.4,17.4,24.3,17.7,69.2,W,15.2,0,1020,28.2,0
10.08.2018,32.4,21,26.4,15.9,53.1,SE,18.3,39.6,1017.3,0,0
